0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
26,22,26,24,26,26,26,26,26,26,0,0,23,26,26,23,0,20,0,26,1,0,26,21,0,0,26,0,0,25,26,26,21,0,26,26,23,26,26,7,0,26,15,0,26,26,26,0,25,26,26,26,26,26,26,26,0,0,26,26,26,26,26,0,26,0,26,26,0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,0,26,26,0,26,0,26,0,0,0,0,0
25,25,0,25,25,0,25,25,21,25,0,0,25,0,0,0,0,25,0,0,0,0,25,25,25,25,25,25,0,24,25,25,0,25,25,25,25,25,0,25,22,0,25,24,25,25,25,21,0,25,25,25,25,25,25,25,22,25,25,25,21,25,25,25,25,22,0,25,25,25,25,25,25,25,0,14,25,20,0,0,25,25,25,25,25,25,25,20,0,25,25,25,0,0,0,25,0,25,25,25
25,25,19,25,25,0,25,25,12,25,0,0,25,0,0,15,0,25,0,0,0,0,25,25,25,25,25,6,0,25,25,25,20,25,24,25,25,25,25,25,0,0,25,21,25,25,25,25,0,25,25,25,25,25,19,25,25,25,25,25,23,25,25,25,25,25,0,25,25,25,25,25,25,25,0,0,25,24,0,0,25,25,25,23,25,25,22,0,0,25,25,25,0,0,24,25,15,25,17,25
25,25,17,25,21,0,25,25,0,0,0,0,25,25,0,20,0,25,0,25,0,0,25,25,0,25,25,0,0,25,23,25,25,25,25,25,25,25,25,16,0,0,25,0,25,25,25,25,1,24,17,25,25,25,25,25,25,25,25,25,25,25,25,16,25,25,0,25,25,25,23,25,14,25,0,0,25,25,0,21,23,0,23,0,25,0,25,0,0,21,24,0,0,0,25,25,25,25,0,0
25,25,0,25,25,17,25,25,20,25,0,25,25,0,0,10,0,20,0,0,0,0,0,25,25,25,25,25,6,0,25,25,0,21,25,25,25,25,0,22,25,0,25,25,25,0,0,0,0,25,25,25,25,21,21,24,0,25,25,25,20,25,24,25,25,0,0,25,25,0,25,23,25,25,0,25,25,0,0,0,25,25,25,25,25,25,25,25,0,25,0,25,0,21,0,25,0,25,25,25
25,25,25,25,25,0,25,25,25,25,0,0,25,0,0,0,0,25,0,0,0,0,25,25,0,0,25,0,0,25,25,25,2,14,25,25,25,25,25,25,3,0,25,0,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,19,25,4,12,25,25,0,0,25,23,25,0,25,15,25,0,0,25,25,0,0,0,25,18,25,25,0,21
25,25,25,25,25,0,25,25,25,19,0,0,25,25,16,24,0,25,0,24,0,0,25,25,0,0,25,0,0,25,25,25,25,0,25,25,25,25,25,0,0,23,25,0,25,25,25,23,0,25,22,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,0,25,25,25,25,25,0,25,25,25,25,25,23,25,25,25,25,0,25,0,25,0,0,25,25,0,0,0,25,0,25,25,0,0
25,25,18,25,25,0,25,25,0,20,0,0,25,0,0,0,0,25,0,0,0,0,25,25,19,25,25,25,0,25,25,25,0,25,25,25,25,25,21,23,21,0,25,20,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,25,24,25,25,25,25,0,25,25,25,25,25,25,25,0,0,25,25,0,0,25,25,23,20,25,25,25,19,0,25,25,25,0,0,25,25,0,25,24,25
25,25,4,25,25,0,25,25,0,0,0,10,25,0,0,0,0,25,0,0,0,0,25,25,25,25,25,23,0,25,25,25,0,25,25,25,25,25,25,25,19,0,25,20,25,0,25,25,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,0,0,25,25,0,0,25,25,25,0,25,23,25,14,0,25,21,7,0,0,25,25,0,25,0,25
25,25,25,25,25,0,25,25,25,25,0,0,25,20,0,17,0,25,0,23,0,0,25,25,0,24,25,0,0,24,25,25,25,25,21,25,25,25,25,25,0,0,25,0,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,24,25,22,21,25,25,0,25,25,25,25,25,25,25,0,0,25,23,0,0,25,25,21,12,25,0,25,0,0,25,25,0,0,0,25,23,25,25,0,25
